,declarationDate,fyDeclared
22106,2005-09-24T19:58:00.000Z,2005
22107,2005-09-24T19:58:00.000Z,2005
22108,2005-09-24T19:58:00.000Z,2005
22109,2005-09-24T19:58:00.000Z,2005
22110,2005-09-24T19:58:00.000Z,2005
22111,2005-09-24T19:58:00.000Z,2005
22112,2005-09-24T19:58:00.000Z,2005
22113,2005-09-24T19:58:00.000Z,2005
22114,2005-09-24T19:58:00.000Z,2005
22115,2005-09-24T19:58:00.000Z,2005
22116,2005-09-24T19:58:00.000Z,2005
22117,2005-09-24T19:58:00.000Z,2005
22118,2005-09-24T19:58:00.000Z,2005
22119,2005-09-24T19:58:00.000Z,2005
22120,2005-09-24T19:58:00.000Z,2005
22121,2005-09-24T19:58:00.000Z,2005
22122,2005-09-24T19:58:00.000Z,2005
22123,2005-09-24T19:58:00.000Z,2005
22124,2005-09-24T19:58:00.000Z,2005
22125,2005-09-24T19:58:00.000Z,2005
22126,2005-09-24T19:58:00.000Z,2005
22127,2005-09-24T19:58:00.000Z,2005
22128,2005-09-24T19:58:00.000Z,2005
22129,2005-09-24T19:58:00.000Z,2005
22130,2005-09-24T19:58:00.000Z,2005
22131,2005-09-24T19:58:00.000Z,2005
22132,2005-09-24T19:58:00.000Z,2005
22133,2005-09-24T19:58:00.000Z,2005
22134,2005-09-24T19:58:00.000Z,2005
22135,2005-09-24T19:58:00.000Z,2005
22136,2005-09-24T19:58:00.000Z,2005
22137,2005-09-24T19:58:00.000Z,2005
22138,2005-09-24T19:58:00.000Z,2005
22139,2005-09-24T19:58:00.000Z,2005
22140,2005-09-24T19:58:00.000Z,2005
22141,2005-09-24T19:58:00.000Z,2005
22142,2005-09-24T19:58:00.000Z,2005
22143,2005-09-24T19:58:00.000Z,2005
22144,2005-09-24T19:58:00.000Z,2005
22145,2005-09-24T19:58:00.000Z,2005
22146,2005-09-24T19:58:00.000Z,2005
22147,2005-09-24T19:58:00.000Z,2005
22148,2005-09-24T19:58:00.000Z,2005
22149,2005-09-24T19:58:00.000Z,2005
22150,2005-09-24T19:58:00.000Z,2005
22151,2005-09-24T19:58:00.000Z,2005
22152,2005-09-24T19:58:00.000Z,2005
22153,2005-09-24T19:58:00.000Z,2005
22154,2005-09-24T19:58:00.000Z,2005
22155,2005-09-24T19:58:00.000Z,2005
22156,2005-09-24T19:58:00.000Z,2005
22157,2005-09-24T19:58:00.000Z,2005
22158,2005-09-24T19:58:00.000Z,2005
22159,2005-09-24T19:58:00.000Z,2005
22160,2005-09-24T19:58:00.000Z,2005
22161,2005-09-24T19:58:00.000Z,2005
22162,2005-09-24T19:58:00.000Z,2005
22163,2005-09-24T19:58:00.000Z,2005
22164,2005-09-24T19:58:00.000Z,2005
22165,2005-09-24T19:58:00.000Z,2005
22166,2005-09-24T19:58:00.000Z,2005
22167,2005-09-24T19:58:00.000Z,2005
22168,2005-09-24T19:58:00.000Z,2005
22169,2005-09-24T19:58:00.000Z,2005
22170,2005-09-24T19:58:00.000Z,2005
22171,2005-09-24T19:58:00.000Z,2005
22172,2005-09-24T19:58:00.000Z,2005
22173,2005-09-24T19:58:00.000Z,2005
22174,2005-09-24T19:58:00.000Z,2005
22175,2005-09-24T19:58:00.000Z,2005
22176,2005-09-24T19:58:00.000Z,2005
22177,2005-09-24T19:58:00.000Z,2005
22178,2005-09-24T19:58:00.000Z,2005
22179,2005-09-24T19:58:00.000Z,2005
22180,2005-09-24T19:58:00.000Z,2005
22181,2005-09-24T19:58:00.000Z,2005
22182,2005-09-24T19:58:00.000Z,2005
22183,2005-09-24T19:58:00.000Z,2005
22184,2005-09-24T19:58:00.000Z,2005
22185,2005-09-24T19:58:00.000Z,2005
22186,2005-09-24T19:58:00.000Z,2005
22187,2005-09-24T19:58:00.000Z,2005
22188,2005-09-24T19:58:00.000Z,2005
22189,2005-09-24T19:58:00.000Z,2005
22190,2005-09-24T19:58:00.000Z,2005
22191,2005-09-24T19:58:00.000Z,2005
22192,2005-09-24T19:58:00.000Z,2005
22193,2005-09-24T19:58:00.000Z,2005
22194,2005-09-24T19:58:00.000Z,2005
22195,2005-09-24T19:58:00.000Z,2005
22196,2005-09-24T19:58:00.000Z,2005
22197,2005-09-24T19:58:00.000Z,2005
22198,2005-09-24T19:58:00.000Z,2005
22199,2005-09-24T19:58:00.000Z,2005
22200,2005-09-24T19:58:00.000Z,2005
22201,2005-09-24T19:58:00.000Z,2005
22202,2005-09-24T19:58:00.000Z,2005
22203,2005-09-24T19:58:00.000Z,2005
22204,2005-09-24T19:58:00.000Z,2005
22205,2005-09-24T19:58:00.000Z,2005
22206,2005-09-24T19:58:00.000Z,2005
22207,2005-09-24T19:58:00.000Z,2005
22208,2005-09-24T19:58:00.000Z,2005
22209,2005-09-24T19:58:00.000Z,2005
22210,2005-09-24T19:58:00.000Z,2005
22211,2005-09-24T19:58:00.000Z,2005
22212,2005-09-24T19:58:00.000Z,2005
22213,2005-09-24T19:58:00.000Z,2005
22214,2005-09-24T19:58:00.000Z,2005
22215,2005-09-24T19:58:00.000Z,2005
22216,2005-09-24T19:58:00.000Z,2005
22217,2005-09-24T19:58:00.000Z,2005
22218,2005-09-24T19:58:00.000Z,2005
22219,2005-09-24T19:58:00.000Z,2005
22220,2005-09-24T19:58:00.000Z,2005
22221,2005-09-24T19:58:00.000Z,2005
22222,2005-09-24T19:58:00.000Z,2005
22223,2005-09-24T19:58:00.000Z,2005
22224,2005-09-24T19:58:00.000Z,2005
22225,2005-09-24T19:58:00.000Z,2005
22226,2005-09-24T19:58:00.000Z,2005
22227,2005-09-24T19:58:00.000Z,2005
22228,2005-09-24T19:58:00.000Z,2005
22229,2005-09-24T19:58:00.000Z,2005
22230,2005-09-24T19:58:00.000Z,2005
22231,2005-09-24T19:58:00.000Z,2005
22232,2005-09-24T19:58:00.000Z,2005
22233,2005-09-24T19:58:00.000Z,2005
22234,2005-09-24T19:58:00.000Z,2005
22235,2005-09-24T19:58:00.000Z,2005
22236,2005-09-24T19:58:00.000Z,2005
22237,2005-09-24T19:58:00.000Z,2005
22238,2005-09-24T19:58:00.000Z,2005
22239,2005-09-24T19:58:00.000Z,2005
22240,2005-09-24T19:58:00.000Z,2005
22241,2005-09-24T19:58:00.000Z,2005
22242,2005-09-24T19:58:00.000Z,2005
22243,2005-09-24T19:58:00.000Z,2005
22244,2005-09-24T19:58:00.000Z,2005
22245,2005-09-24T19:58:00.000Z,2005
22246,2005-09-24T19:58:00.000Z,2005
22247,2005-09-24T19:58:00.000Z,2005
22248,2005-09-24T19:58:00.000Z,2005
22249,2005-09-24T19:58:00.000Z,2005
22250,2005-09-24T19:58:00.000Z,2005
22251,2005-09-24T19:58:00.000Z,2005
22252,2005-09-24T19:58:00.000Z,2005
22253,2005-09-24T19:58:00.000Z,2005
22254,2005-09-24T19:58:00.000Z,2005
22255,2005-09-24T19:58:00.000Z,2005
22256,2005-09-24T19:58:00.000Z,2005
22257,2005-09-24T19:58:00.000Z,2005
22258,2005-09-24T19:58:00.000Z,2005
22259,2005-09-24T19:58:00.000Z,2005
22260,2005-09-24T19:58:00.000Z,2005
22261,2005-09-24T19:58:00.000Z,2005
22262,2005-09-24T19:58:00.000Z,2005
22263,2005-09-24T19:58:00.000Z,2005
22264,2005-09-24T19:58:00.000Z,2005
22265,2005-09-24T19:58:00.000Z,2005
22266,2005-09-24T19:49:00.000Z,2005
22267,2005-09-24T19:49:00.000Z,2005
22268,2005-09-24T19:58:00.000Z,2005
22269,2005-09-24T19:49:00.000Z,2005
22270,2005-09-24T19:49:00.000Z,2005
22271,2005-09-24T19:58:00.000Z,2005
22272,2005-09-24T19:58:00.000Z,2005
22273,2005-09-24T19:58:00.000Z,2005
22274,2005-09-24T19:58:00.000Z,2005
22275,2005-09-24T19:58:00.000Z,2005
22276,2005-09-24T19:58:00.000Z,2005
22277,2005-09-24T19:49:00.000Z,2005
22278,2005-09-24T19:49:00.000Z,2005
22279,2005-09-24T19:49:00.000Z,2005
22280,2005-09-24T19:49:00.000Z,2005
22281,2005-09-24T19:49:00.000Z,2005
22282,2005-10-07T17:51:00.000Z,2005
22283,2005-10-07T17:51:00.000Z,2005
22284,2005-09-24T19:49:00.000Z,2005
22285,2005-09-24T19:58:00.000Z,2005
22286,2005-09-24T19:49:00.000Z,2005
22287,2005-09-24T19:49:00.000Z,2005
22288,2005-09-24T19:49:00.000Z,2005
22289,2005-09-24T19:49:00.000Z,2005
22290,2005-10-07T17:51:00.000Z,2005
22291,2005-09-24T19:49:00.000Z,2005
22292,2005-09-24T19:49:00.000Z,2005
22293,2005-09-24T19:49:00.000Z,2005
22294,2005-10-24T10:39:00.000Z,2005
22295,2005-09-24T19:49:00.000Z,2005
22296,2005-09-24T19:49:00.000Z,2005
22297,2005-09-24T19:49:00.000Z,2005
22298,2005-09-24T19:49:00.000Z,2005
22299,2005-09-24T19:49:00.000Z,2005
22300,2005-09-24T19:58:00.000Z,2005
22301,2005-10-24T10:39:00.000Z,2005
22302,2005-09-24T19:49:00.000Z,2005
22303,2005-09-24T19:49:00.000Z,2005
22304,2005-09-24T19:49:00.000Z,2005
22305,2005-09-24T19:49:00.000Z,2005
22306,2005-09-24T19:49:00.000Z,2005
22307,2005-10-24T10:39:00.000Z,2005
22308,2005-10-24T10:39:00.000Z,2005
22309,2005-09-24T19:49:00.000Z,2005
22310,2005-09-24T19:49:00.000Z,2005
22311,2005-09-24T19:49:00.000Z,2005
22312,2005-10-07T17:51:00.000Z,2005
22313,2005-09-24T19:49:00.000Z,2005
22314,2005-09-24T19:49:00.000Z,2005
22315,2005-09-24T19:49:00.000Z,2005
22316,2005-09-24T19:49:00.000Z,2005
22317,2005-10-07T17:51:00.000Z,2005
22318,2005-10-07T17:51:00.000Z,2005
22319,2005-09-24T19:49:00.000Z,2005
22320,2005-09-24T19:49:00.000Z,2005
22321,2005-09-24T19:49:00.000Z,2005
22322,2005-09-24T19:49:00.000Z,2005
22323,2005-10-07T17:51:00.000Z,2005
22324,2005-10-07T17:51:00.000Z,2005
22325,2005-09-24T19:49:00.000Z,2005
22326,2005-09-24T19:49:00.000Z,2005
22327,2005-09-24T19:49:00.000Z,2005
22328,2005-09-24T19:49:00.000Z,2005
22329,2005-10-07T17:51:00.000Z,2005
22330,2005-09-24T19:49:00.000Z,2005
22331,2005-09-24T19:49:00.000Z,2005
22332,2005-09-24T19:49:00.000Z,2005
22333,2005-09-24T19:49:00.000Z,2005
22334,2005-09-24T19:49:00.000Z,2005
22335,2005-09-24T19:49:00.000Z,2005
22336,2005-09-24T19:49:00.000Z,2005
22337,2005-09-24T19:49:00.000Z,2005
22338,2005-09-24T19:49:00.000Z,2005
22339,2005-09-24T19:49:00.000Z,2005
22340,2005-09-24T19:49:00.000Z,2005
22341,2005-09-24T19:49:00.000Z,2005
22342,2005-10-24T10:39:00.000Z,2005
22343,2005-09-24T19:49:00.000Z,2005
22344,2005-09-24T19:49:00.000Z,2005
22345,2005-09-24T19:49:00.000Z,2005
22346,2005-09-24T19:49:00.000Z,2005
22347,2005-10-24T10:39:00.000Z,2005
22348,2005-10-24T10:39:00.000Z,2005
22349,2005-09-24T19:49:00.000Z,2005
22350,2005-09-24T19:49:00.000Z,2005
22351,2005-10-24T10:39:00.000Z,2005
22352,2005-09-24T19:49:00.000Z,2005
22353,2005-09-24T19:49:00.000Z,2005
22354,2005-10-24T10:39:00.000Z,2005
22355,2005-09-24T19:49:00.000Z,2005
22356,2005-09-24T19:49:00.000Z,2005
22357,2005-10-07T17:51:00.000Z,2005
22358,2005-10-24T10:39:00.000Z,2005
22359,2005-10-26T16:04:00.000Z,2005
22360,2005-10-24T10:39:00.000Z,2005
22361,2005-10-26T16:04:00.000Z,2005
22362,2005-10-24T10:39:00.000Z,2005
22363,2005-10-24T10:39:00.000Z,2005
22364,2005-10-26T16:04:00.000Z,2005
22365,2005-11-08T20:53:00.000Z,2006
22366,2005-10-24T10:39:00.000Z,2005
22367,2005-11-08T20:53:00.000Z,2006
22368,2005-10-24T10:39:00.000Z,2005
22369,2005-10-26T16:04:00.000Z,2005
22370,2005-10-24T10:39:00.000Z,2005
22371,2005-10-24T10:39:00.000Z,2005
22372,2005-10-24T10:39:00.000Z,2005
22373,2005-11-10T20:10:00.000Z,2006
22374,2005-10-24T10:39:00.000Z,2005
22375,2005-10-26T16:04:00.000Z,2005
22376,2005-11-08T17:45:00.000Z,2006
22377,2005-11-10T20:10:00.000Z,2006
22378,2005-11-10T21:19:00.000Z,2006
22379,2005-11-21T18:01:00.000Z,2006
22380,2005-11-21T18:01:00.000Z,2006
22381,2005-11-08T20:53:00.000Z,2006
22382,2005-11-10T20:10:00.000Z,2006
22383,2005-11-10T21:19:00.000Z,2006
22384,2005-11-10T20:10:00.000Z,2006
22385,2005-11-21T18:01:00.000Z,2006
22386,2005-11-21T18:01:00.000Z,2006
22387,2005-10-24T10:39:00.000Z,2005
22388,2005-11-10T20:10:00.000Z,2006
22389,2005-11-15T13:13:00.000Z,2006
22390,2005-12-01T17:19:00.000Z,2006
22391,2005-11-10T20:10:00.000Z,2006
22392,2005-11-10T20:10:00.000Z,2006
22393,2005-11-21T18:01:00.000Z,2006
22394,2005-11-10T21:19:00.000Z,2006
22395,2005-11-10T20:10:00.000Z,2006
22396,2005-11-21T18:01:00.000Z,2006
22397,2005-11-15T13:13:00.000Z,2006
22398,2005-11-10T20:10:00.000Z,2006
22399,2005-11-10T20:10:00.000Z,2006
22400,2005-11-21T18:01:00.000Z,2006
22401,2005-11-15T13:13:00.000Z,2006
22402,2005-11-10T20:10:00.000Z,2006
22403,2005-10-26T16:04:00.000Z,2005
22404,2005-11-21T18:01:00.000Z,2006
22405,2005-11-10T21:19:00.000Z,2006
22406,2005-11-08T17:45:00.000Z,2006
22407,2005-11-21T18:01:00.000Z,2006
22408,2005-11-10T21:19:00.000Z,2006
22409,2005-11-10T20:10:00.000Z,2006
22410,2005-11-21T18:01:00.000Z,2006
22411,2005-11-21T18:01:00.000Z,2006
22412,2005-11-15T13:13:00.000Z,2006
22413,2005-11-10T20:10:00.000Z,2006
22414,2005-12-01T17:19:00.000Z,2006
22415,2005-11-10T21:19:00.000Z,2006
22416,2005-11-10T21:19:00.000Z,2006
22417,2005-11-21T18:01:00.000Z,2006
22418,2005-11-21T18:01:00.000Z,2006
22419,2005-11-10T21:19:00.000Z,2006
22420,2005-11-10T21:19:00.000Z,2006
22421,2005-11-21T18:01:00.000Z,2006
22422,2005-11-21T18:01:00.000Z,2006
22423,2005-11-10T20:10:00.000Z,2006
22424,2005-11-10T20:10:00.000Z,2006
22425,2005-11-21T18:01:00.000Z,2006
22426,2005-11-21T18:01:00.000Z,2006
22427,2005-11-10T21:19:00.000Z,2006
22428,2005-11-21T18:01:00.000Z,2006
22429,2005-11-10T20:10:00.000Z,2006
22430,2005-11-21T18:01:00.000Z,2006
22431,2005-11-10T21:19:00.000Z,2006
22432,2005-11-21T18:01:00.000Z,2006
22433,2005-11-10T20:10:00.000Z,2006
22434,2005-11-15T13:13:00.000Z,2006
22435,2005-11-21T18:01:00.000Z,2006
22436,2005-12-09T18:36:00.000Z,2006
22437,2005-12-09T18:36:00.000Z,2006
22438,2005-12-09T18:36:00.000Z,2006
22439,2005-12-20T20:12:00.000Z,2006
22440,2005-12-20T20:12:00.000Z,2006
22441,2005-12-16T18:36:00.000Z,2006
22442,2005-12-16T18:36:00.000Z,2006
22443,2005-12-20T20:12:00.000Z,2006
22444,2005-12-20T20:12:00.000Z,2006
22445,2005-12-20T20:12:00.000Z,2006
22446,2005-12-20T20:12:00.000Z,2006
22447,2005-12-09T18:36:00.000Z,2006
22448,2005-12-16T18:36:00.000Z,2006
22449,2005-12-16T18:36:00.000Z,2006
22450,2005-12-20T20:12:00.000Z,2006
22451,2005-12-20T20:12:00.000Z,2006
22452,2005-12-20T20:12:00.000Z,2006
22453,2005-12-20T20:12:00.000Z,2006
22454,2005-12-20T20:12:00.000Z,2006
22455,2006-01-04T18:42:00.000Z,2006
22456,2006-01-10T23:05:00.000Z,2006
22457,2006-01-10T23:05:00.000Z,2006
22458,2006-01-10T23:05:00.000Z,2006
22459,2005-12-20T20:12:00.000Z,2006
22460,2005-12-20T20:12:00.000Z,2006
22461,2005-12-20T20:12:00.000Z,2006
22462,2006-01-04T18:42:00.000Z,2006
22463,2005-12-20T20:12:00.000Z,2006
22464,2006-01-10T23:05:00.000Z,2006
22465,2006-01-10T23:05:00.000Z,2006
22466,2006-01-10T23:05:00.000Z,2006
22467,2006-01-10T23:05:00.000Z,2006
22468,2006-01-04T18:42:00.000Z,2006
22469,2005-12-20T20:12:00.000Z,2006
22470,2006-01-10T23:05:00.000Z,2006
22471,2006-01-04T18:42:00.000Z,2006
22472,2006-01-10T23:05:00.000Z,2006
22473,2005-12-16T18:36:00.000Z,2006
22474,2005-12-20T20:12:00.000Z,2006
22475,2006-01-10T23:05:00.000Z,2006
22476,2006-01-10T23:05:00.000Z,2006
22477,2006-01-10T23:05:00.000Z,2006
22478,2006-01-10T23:05:00.000Z,2006
22479,2006-01-10T23:05:00.000Z,2006
22480,2005-12-20T20:12:00.000Z,2006
22481,2006-01-04T18:42:00.000Z,2006
22482,2006-01-10T23:05:00.000Z,2006
22483,2005-12-20T20:12:00.000Z,2006
22484,2005-12-20T20:12:00.000Z,2006
22485,2006-01-10T23:05:00.000Z,2006
22486,2006-01-04T18:42:00.000Z,2006
22487,2005-12-20T20:12:00.000Z,2006
22488,2006-01-10T23:05:00.000Z,2006
22489,2006-01-10T23:05:00.000Z,2006
22490,2006-01-04T18:42:00.000Z,2006
22491,2006-01-10T23:05:00.000Z,2006
22492,2006-01-04T18:42:00.000Z,2006
22493,2006-01-04T18:42:00.000Z,2006
22494,2006-01-10T23:05:00.000Z,2006
22495,2006-01-10T23:05:00.000Z,2006
22496,2005-12-20T20:12:00.000Z,2006
22497,2005-12-20T20:12:00.000Z,2006
22498,2006-01-10T23:05:00.000Z,2006
22499,2006-01-10T23:05:00.000Z,2006
22500,2006-01-10T23:05:00.000Z,2006
22501,2006-01-10T23:05:00.000Z,2006
22502,2005-12-20T20:12:00.000Z,2006
22503,2006-01-04T18:42:00.000Z,2006
22504,2006-01-10T23:05:00.000Z,2006
22505,2006-01-10T23:05:00.000Z,2006
22506,2005-12-20T20:12:00.000Z,2006
22507,2006-01-04T18:42:00.000Z,2006
22508,2006-01-10T23:05:00.000Z,2006
22509,2006-01-10T23:05:00.000Z,2006
22510,2006-01-10T23:05:00.000Z,2006
22511,2006-01-04T18:42:00.000Z,2006
22512,2006-01-10T23:05:00.000Z,2006
22513,2006-01-10T23:05:00.000Z,2006
22514,2006-01-04T18:42:00.000Z,2006
22515,2006-01-10T23:05:00.000Z,2006
22516,2006-01-10T23:05:00.000Z,2006
22517,2005-12-20T20:12:00.000Z,2006
22518,2006-01-10T23:05:00.000Z,2006
22519,2006-01-10T23:05:00.000Z,2006
22520,2006-01-10T23:05:00.000Z,2006
22521,2006-01-10T23:05:00.000Z,2006
22522,2006-01-10T23:05:00.000Z,2006
22523,2006-01-10T23:05:00.000Z,2006
22524,2006-01-10T23:05:00.000Z,2006
22525,2006-01-10T23:05:00.000Z,2006
22526,2006-01-10T23:05:00.000Z,2006
22527,2006-01-10T23:05:00.000Z,2006
22528,2006-01-10T23:05:00.000Z,2006
22529,2006-01-10T23:05:00.000Z,2006
22530,2006-01-10T23:05:00.000Z,2006
22531,2006-01-10T23:05:00.000Z,2006
22532,2006-01-10T23:05:00.000Z,2006
22533,2006-01-10T23:05:00.000Z,2006
22534,2006-01-10T23:05:00.000Z,2006
22535,2006-01-10T23:05:00.000Z,2006
22536,2006-01-10T23:05:00.000Z,2006
22537,2006-01-10T23:05:00.000Z,2006
22538,2006-01-10T23:05:00.000Z,2006
22539,2006-01-10T23:05:00.000Z,2006
22540,2006-01-10T23:05:00.000Z,2006
22541,2006-01-10T23:05:00.000Z,2006
22542,2006-01-10T23:05:00.000Z,2006
22543,2006-01-11T19:13:00.000Z,2006
22544,2006-01-11T19:13:00.000Z,2006
22545,2006-01-11T19:13:00.000Z,2006
22546,2006-01-11T19:13:00.000Z,2006
22547,2006-01-10T23:05:00.000Z,2006
22548,2006-01-11T19:13:00.000Z,2006
22549,2006-01-11T19:13:00.000Z,2006
22550,2006-01-11T19:13:00.000Z,2006
22551,2006-01-11T19:13:00.000Z,2006
22552,2006-01-10T23:05:00.000Z,2006
22553,2006-01-11T19:13:00.000Z,2006
22554,2006-01-11T19:13:00.000Z,2006
22555,2006-01-10T23:05:00.000Z,2006
22556,2006-01-10T23:05:00.000Z,2006
22557,2006-01-11T19:13:00.000Z,2006
22558,2006-01-11T19:13:00.000Z,2006
22559,2006-01-11T19:13:00.000Z,2006
22560,2006-01-11T19:13:00.000Z,2006
22561,2006-01-10T23:05:00.000Z,2006
22562,2006-01-11T19:13:00.000Z,2006
22563,2006-01-11T19:13:00.000Z,2006
22564,2006-01-10T23:05:00.000Z,2006
22565,2006-01-11T19:13:00.000Z,2006
22566,2006-01-11T19:13:00.000Z,2006
22567,2006-01-10T23:05:00.000Z,2006
22568,2006-01-10T23:05:00.000Z,2006
22569,2006-01-11T19:13:00.000Z,2006
22570,2006-01-11T19:13:00.000Z,2006
22571,2006-01-11T19:13:00.000Z,2006
22572,2006-01-11T19:13:00.000Z,2006
22573,2006-01-10T23:05:00.000Z,2006
22574,2006-01-10T23:05:00.000Z,2006
22575,2006-01-11T19:13:00.000Z,2006
22576,2006-01-11T19:13:00.000Z,2006
22577,2006-01-11T19:13:00.000Z,2006
22578,2006-01-11T19:13:00.000Z,2006
22579,2006-01-10T23:05:00.000Z,2006
22580,2006-01-11T19:13:00.000Z,2006
22581,2006-01-11T19:13:00.000Z,2006
22582,2006-01-11T19:13:00.000Z,2006
22583,2006-01-10T23:05:00.000Z,2006
22584,2006-01-10T23:05:00.000Z,2006
22585,2006-01-11T19:13:00.000Z,2006
22586,2006-01-11T19:13:00.000Z,2006
22587,2006-01-11T19:13:00.000Z,2006
22588,2006-01-10T23:05:00.000Z,2006
22589,2006-01-11T19:13:00.000Z,2006
22590,2006-01-11T19:13:00.000Z,2006
22591,2006-01-10T23:05:00.000Z,2006
22592,2006-01-11T19:13:00.000Z,2006
22593,2006-01-11T19:13:00.000Z,2006
22594,2006-01-11T19:13:00.000Z,2006
22595,2006-01-11T19:13:00.000Z,2006
22596,2006-01-10T23:05:00.000Z,2006
22597,2006-01-11T19:13:00.000Z,2006
22598,2006-01-11T19:13:00.000Z,2006
22599,2006-01-11T19:13:00.000Z,2006
22600,2006-01-11T19:13:00.000Z,2006
22601,2006-01-10T23:05:00.000Z,2006
22602,2006-01-11T19:13:00.000Z,2006
22603,2006-01-11T19:13:00.000Z,2006
22604,2006-01-10T23:05:00.000Z,2006
22605,2006-01-11T19:13:00.000Z,2006
22606,2006-01-11T19:13:00.000Z,2006
22607,2006-01-11T19:13:00.000Z,2006
22608,2006-01-11T19:13:00.000Z,2006
22609,2006-01-11T19:13:00.000Z,2006
22610,2006-01-11T19:13:00.000Z,2006
22611,2006-01-11T19:13:00.000Z,2006
22612,2006-01-11T19:13:00.000Z,2006
22613,2006-01-11T19:13:00.000Z,2006
22614,2006-01-11T19:13:00.000Z,2006
22615,2006-01-11T19:13:00.000Z,2006
22616,2006-01-11T19:13:00.000Z,2006
22617,2006-01-11T19:13:00.000Z,2006
22618,2006-01-11T19:13:00.000Z,2006
22619,2006-01-11T19:13:00.000Z,2006
22620,2006-01-11T19:13:00.000Z,2006
22621,2006-01-11T19:13:00.000Z,2006
22622,2006-01-11T19:13:00.000Z,2006
22623,2006-01-11T19:13:00.000Z,2006
22624,2006-01-11T19:13:00.000Z,2006
22625,2006-01-11T19:13:00.000Z,2006
22626,2006-01-11T19:13:00.000Z,2006
22627,2006-01-11T19:13:00.000Z,2006
22628,2006-01-11T19:13:00.000Z,2006
22629,2006-01-11T19:13:00.000Z,2006
22630,2006-01-11T19:13:00.000Z,2006
22631,2006-01-11T19:13:00.000Z,2006
22632,2006-01-11T19:13:00.000Z,2006
22633,2006-01-11T19:13:00.000Z,2006
22634,2006-01-11T19:13:00.000Z,2006
22635,2006-01-11T19:13:00.000Z,2006
22636,2006-01-11T19:13:00.000Z,2006
22637,2006-01-11T19:13:00.000Z,2006
22638,2006-01-11T19:13:00.000Z,2006
22639,2006-01-11T19:13:00.000Z,2006
22640,2006-01-11T19:13:00.000Z,2006
22641,2006-01-11T19:13:00.000Z,2006
22642,2006-01-11T19:13:00.000Z,2006
22643,2006-01-11T19:13:00.000Z,2006
22644,2006-01-11T19:13:00.000Z,2006
22645,2006-01-11T19:13:00.000Z,2006
22646,2006-01-11T19:13:00.000Z,2006
22647,2006-01-11T19:13:00.000Z,2006
22648,2006-01-11T19:13:00.000Z,2006
22649,2006-01-11T19:13:00.000Z,2006
22650,2006-01-11T19:13:00.000Z,2006
22651,2006-01-11T19:13:00.000Z,2006
22652,2006-01-11T19:13:00.000Z,2006
22653,2006-01-11T19:13:00.000Z,2006
22654,2006-01-11T19:13:00.000Z,2006
22655,2006-01-11T19:13:00.000Z,2006
22656,2006-01-11T19:13:00.000Z,2006
22657,2006-01-11T19:13:00.000Z,2006
22658,2006-01-11T19:13:00.000Z,2006
22659,2006-01-11T19:13:00.000Z,2006
22660,2006-01-11T19:13:00.000Z,2006
22661,2006-01-11T19:13:00.000Z,2006
22662,2006-01-11T19:13:00.000Z,2006
22663,2006-01-11T19:13:00.000Z,2006
22664,2006-01-11T19:13:00.000Z,2006
22665,2006-01-11T19:13:00.000Z,2006
22666,2006-01-11T19:13:00.000Z,2006
22667,2006-01-11T19:13:00.000Z,2006
22668,2006-01-11T19:13:00.000Z,2006
22669,2006-01-11T19:13:00.000Z,2006
22670,2006-01-11T19:13:00.000Z,2006
22671,2006-01-11T19:13:00.000Z,2006
22672,2006-01-11T19:13:00.000Z,2006
22673,2006-01-11T19:13:00.000Z,2006
22674,2006-01-11T19:13:00.000Z,2006
22675,2006-01-11T19:13:00.000Z,2006
22676,2006-01-11T19:13:00.000Z,2006
22677,2006-01-11T19:13:00.000Z,2006
22678,2006-01-11T19:13:00.000Z,2006
22679,2006-01-11T19:13:00.000Z,2006
22680,2006-01-11T19:13:00.000Z,2006
22681,2006-01-11T19:13:00.000Z,2006
22682,2006-01-11T19:13:00.000Z,2006
22683,2006-01-11T19:13:00.000Z,2006
22684,2006-01-11T19:13:00.000Z,2006
22685,2006-01-11T19:13:00.000Z,2006
22686,2006-01-11T19:13:00.000Z,2006
22687,2006-01-11T19:13:00.000Z,2006
22688,2006-01-11T19:13:00.000Z,2006
22689,2006-01-11T19:13:00.000Z,2006
22690,2006-01-11T19:13:00.000Z,2006
22691,2006-01-11T19:13:00.000Z,2006
22692,2006-01-11T19:13:00.000Z,2006
22693,2006-01-11T19:13:00.000Z,2006
22694,2006-01-11T19:13:00.000Z,2006
22695,2006-01-11T19:13:00.000Z,2006
22696,2006-01-11T19:13:00.000Z,2006
22697,2006-01-11T19:13:00.000Z,2006
22698,2006-01-11T19:13:00.000Z,2006
22699,2006-01-11T19:13:00.000Z,2006
22700,2006-01-11T19:13:00.000Z,2006
22701,2006-01-11T19:13:00.000Z,2006
22702,2006-01-11T19:13:00.000Z,2006
22703,2006-01-11T19:13:00.000Z,2006
22704,2006-01-11T19:13:00.000Z,2006
22705,2006-01-11T19:13:00.000Z,2006
22706,2006-01-11T19:13:00.000Z,2006
22707,2006-01-11T19:13:00.000Z,2006
22708,2006-01-11T19:13:00.000Z,2006
22709,2006-01-11T19:13:00.000Z,2006
22710,2006-01-11T19:13:00.000Z,2006
22711,2006-01-11T19:13:00.000Z,2006
22712,2006-01-11T19:13:00.000Z,2006
22713,2006-01-11T19:13:00.000Z,2006
